two_words,cnt_in_true,cnt_in_fake,freq_true,freq_fake,total_cnt
"('texas', 'border')",231,1,0.002153063221765512,1.9804333188101555e-05,232
"('hearing', 'descends')",1,231,9.320620007642909e-06,0.004574800966451459,232
"('dealings', 'with')",1,230,9.320620007642909e-06,0.004554996633263358,231
"('agile', 'dynamic')",230,1,0.002143742601757869,1.9804333188101555e-05,231
"('instead', 'of')",136,95,0.0012676043210394356,0.0018814116528696478,231
"('against', 'far')",230,1,0.002143742601757869,1.9804333188101555e-05,231
"('act', 'against')",230,1,0.002143742601757869,1.9804333188101555e-05,231
"('twitter', 'refuse')",230,1,0.002143742601757869,1.9804333188101555e-05,231
"('of', 'mike')",230,1,0.002143742601757869,1.9804333188101555e-05,231
"('mike', 'cernovich')",230,1,0.002143742601757869,1.9804333188101555e-05,231
"('before', 'the')",11,220,0.000102526820084072,0.004356953301382342,231
"('dynamic', 'company')",230,1,0.002143742601757869,1.9804333188101555e-05,231
"('off', 'half')",229,2,0.002134421981750226,3.960866637620311e-05,231
"('for', 'trump')",20,211,0.00018641240015285817,0.004178714302689428,231
"('to', 'respond')",229,1,0.002134421981750226,1.9804333188101555e-05,230
"('time', 'deported')",229,1,0.002134421981750226,1.9804333188101555e-05,230
"('challenge', 'by')",229,1,0.002134421981750226,1.9804333188101555e-05,230
"('any', 'challenge')",229,1,0.002134421981750226,1.9804333188101555e-05,230
"('by', 'laying')",229,1,0.002134421981750226,1.9804333188101555e-05,230
"('company', 'able')",229,1,0.002134421981750226,1.9804333188101555e-05,230
"('news', 'john')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('forward', 'to')",216,13,0.002013253921650868,0.00025745633144532023,229
"('came', 'to')",222,7,0.002069177641696726,0.0001386303323167109,229
"('president', 'joe')",214,15,0.0019946126816355824,0.00029706499782152337,229
"('for', 'burisma')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('burisma', 'prompted')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('prompted', 'concerns')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('concerns', 'among')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('among', 'state')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('officials', 'at')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('fair', 'to')",228,1,0.0021251013617425833,1.9804333188101555e-05,229
"('vowing', 'to')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('and', 'ukraine')",1,228,9.320620007642909e-06,0.004515387966887155,229
"('in', 'texas')",217,11,0.002022574541658511,0.00021784766506911712,228
"('mexican', 'run')",227,1,0.0021157807417349402,1.9804333188101555e-05,228
"('may', 'be')",41,187,0.0003821454203133592,0.003703410306174991,228
"('run', 'cockfight')",227,1,0.0021157807417349402,1.9804333188101555e-05,228
"('shared', 'with')",1,227,9.320620007642909e-06,0.004495583633699053,228
"('cockfight', 'in')",227,1,0.0021157807417349402,1.9804333188101555e-05,228
"('final', 'islamic')",227,1,0.0021157807417349402,1.9804333188101555e-05,228
"('msnbc', 'host')",226,2,0.002106460121727297,3.960866637620311e-05,228
"('state', 'stronghold')",227,1,0.0021157807417349402,1.9804333188101555e-05,228
"('is', 'in')",62,165,0.0005778784404738603,0.0032677149760367567,227
"('has', 'a')",41,186,0.0003821454203133592,0.0036836059729868894,227
"('to', 'jump')",226,1,0.002106460121727297,1.9804333188101555e-05,227
"('is', 'ukrainian😂')",1,226,9.320620007642909e-06,0.004475779300510952,227
"('just', 'announced')",1,226,9.320620007642909e-06,0.004475779300510952,227
"('warren', 'just')",1,226,9.320620007642909e-06,0.004475779300510952,227
"('kill', 'officer')",226,1,0.002106460121727297,1.9804333188101555e-05,227
"('boston', 'university🤔🤔🤔🤔🤔wednesdaythoughts')",226,1,0.002106460121727297,1.9804333188101555e-05,227
"('newly', 'disclosed')",1,225,9.320620007642909e-06,0.00445597496732285,226
"('judge', 'jeanine')",225,1,0.0020971395017196546,1.9804333188101555e-05,226
"('alveda', 'king')",225,1,0.0020971395017196546,1.9804333188101555e-05,226
"('in', 'newly')",1,225,9.320620007642909e-06,0.00445597496732285,226
"('israel', 'via')",225,1,0.0020971395017196546,1.9804333188101555e-05,226
"('the', 'phillies')",224,1,0.0020878188817120115,1.9804333188101555e-05,225
"('three', 'time')",224,1,0.0020878188817120115,1.9804333188101555e-05,225
"('to', 'me')",169,56,0.0015751847812916515,0.0011090426585336872,225
"('the', 'endangered')",1,224,9.320620007642909e-06,0.004436170634134749,225
"('be', 'stopped')",223,2,0.0020784982617043685,3.960866637620311e-05,225
"('california', 'three')",223,1,0.0020784982617043685,1.9804333188101555e-05,224
"('have', 'come')",220,4,0.00205053640168144,7.921733275240622e-05,224
"('over', 'ukraine')",1,223,9.320620007642909e-06,0.0044163663009466475,224
"('trump', 'by')",1,223,9.320620007642909e-06,0.0044163663009466475,224
"('syria', 'falls')",222,1,0.002069177641696726,1.9804333188101555e-05,223
"('frustrates', 'democrats')",1,222,9.320620007642909e-06,0.004396561967758545,223
"('administration', 'to')",1,222,9.320620007642909e-06,0.004396561967758545,223
"('oscars', 'straight')",222,1,0.002069177641696726,1.9804333188101555e-05,223
"('momoa', 'clearly')",222,1,0.002069177641696726,1.9804333188101555e-05,223
"('clearly', 'came')",222,1,0.002069177641696726,1.9804333188101555e-05,223
"('from', 'work')",222,1,0.002069177641696726,1.9804333188101555e-05,223
"('jason', 'momoa')",222,1,0.002069177641696726,1.9804333188101555e-05,223
"('should', 'have')",17,206,0.00015845054012992945,0.00407969263674892,223
"('to', 'oscars')",222,1,0.002069177641696726,1.9804333188101555e-05,223
"('jeanine', 'calls')",221,1,0.002059857021689083,1.9804333188101555e-05,222
"('put', 'trump')",221,1,0.002059857021689083,1.9804333188101555e-05,222
"('work', 'oscars')",221,1,0.002059857021689083,1.9804333188101555e-05,222
"('biden', 'of')",221,1,0.002059857021689083,1.9804333188101555e-05,222
"('statement', 'for')",1,221,9.320620007642909e-06,0.004376757634570444,222
"('of', 'state')",3,219,2.7961860022928726e-05,0.004337148968194241,222
"('position', 'and')",213,8,0.0019852920616279393,0.00015843466550481244,221
"('as', 'impeachment')",1,220,9.320620007642909e-06,0.004356953301382342,221
"('access', 'to')",33,188,0.00030758046025221596,0.0037232146393630927,221
"('in', 'alabama')",219,1,0.0020412157816737967,1.9804333188101555e-05,220
"('picture', 'of')",218,2,0.002031895161666154,3.960866637620311e-05,220
"('the', 'way')",24,196,0.0002236948801834298,0.0038816493048679053,220
"('get', 'a')",63,157,0.0005871990604815032,0.003109280310531944,220
"('stock', 'broker')",218,1,0.002031895161666154,1.9804333188101555e-05,219
"('it', 'and')",184,35,0.0017149940814062952,0.0006931516615835545,219
"('worried', 'stock')",218,1,0.002031895161666154,1.9804333188101555e-05,219
"('broker', 'staring')",218,1,0.002031895161666154,1.9804333188101555e-05,219
"('over', 'picture')",218,1,0.002031895161666154,1.9804333188101555e-05,219
"('staring', 'at')",218,1,0.002031895161666154,1.9804333188101555e-05,219
"('democrats', 'as')",1,218,9.320620007642909e-06,0.0043173446350061396,219
"('probe', 'hearing')",1,218,9.320620007642909e-06,0.0043173446350061396,219
"('two', 'more')",215,4,0.0020039333016432254,7.921733275240622e-05,219
"('of', 'worried')",218,1,0.002031895161666154,1.9804333188101555e-05,219
"('money', 'vowing')",1,217,9.320620007642909e-06,0.0042975403018180374,218
"('600', 'points')",217,1,0.002022574541658511,1.9804333188101555e-05,218
"('drops', '600')",217,1,0.002022574541658511,1.9804333188101555e-05,218
"('stop', 'impeachment')",1,217,9.320620007642909e-06,0.0042975403018180374,218
"('dow', 'drops')",217,1,0.002022574541658511,1.9804333188101555e-05,218
"('see', 'this')",215,3,0.0020039333016432254,5.941299956430467e-05,218
"('points', 'over')",217,1,0.002022574541658511,1.9804333188101555e-05,218
"('in', 'any')",213,5,0.0019852920616279393,9.902166594050779e-05,218
"('mcconnell', 'raises')",1,217,9.320620007642909e-06,0.0042975403018180374,218
"('raises', 'money')",1,217,9.320620007642909e-06,0.0042975403018180374,218
"('computer', 'screen')",217,1,0.002022574541658511,1.9804333188101555e-05,218
"('has', 'received')",1,217,9.320620007642909e-06,0.0042975403018180374,218
"('said', 'it')",4,214,3.7282480030571634e-05,0.004238127302253733,218
"('at', 'computer')",217,1,0.002022574541658511,1.9804333188101555e-05,218
"('host', 'were')",216,1,0.002013253921650868,1.9804333188101555e-05,217
"('president', 'to')",1,216,9.320620007642909e-06,0.004277735968629936,217
"('and', 'italy')",215,2,0.0020039333016432254,3.960866637620311e-05,217
"('our', 'country')",54,163,0.000503313480412717,0.003228106309660554,217
"('for', 'child')",21,196,0.00019573302016050108,0.0038816493048679053,217
"('in', 'big')",204,13,0.0019014064815591532,0.00025745633144532023,217
"('report', 'fbi')",216,1,0.002013253921650868,1.9804333188101555e-05,217
"('have', 'all')",216,1,0.002013253921650868,1.9804333188101555e-05,217
"('have', 'proved')",215,1,0.0020039333016432254,1.9804333188101555e-05,216
"('hungary', 'and')",215,1,0.0020039333016432254,1.9804333188101555e-05,216
"('italy', 'have')",215,1,0.0020039333016432254,1.9804333188101555e-05,216
"('to', 'end')",87,129,0.000810893940664933,0.0025547589812651007,216
"('gun', 'control')",147,69,0.0013701311411235075,0.0013664989899790075,216
"('impeaching', 'trump')",1,215,9.320620007642909e-06,0.004257931635441835,216
"('throw', 'in')",215,1,0.0020039333016432254,1.9804333188101555e-05,216
"('migration', 'can')",215,1,0.0020039333016432254,1.9804333188101555e-05,216
"('maga', 'hats')",215,1,0.0020039333016432254,1.9804333188101555e-05,216
"('news', 'media')",204,12,0.0019014064815591532,0.0002376519982572187,216
"('orban', 'hungary')",215,1,0.0020039333016432254,1.9804333188101555e-05,216
"('immigration', 'for')",215,1,0.0020039333016432254,1.9804333188101555e-05,216
"('the', 'ocean')",121,94,0.0011277950209247919,0.0018616073196815464,215
"('more', 'women')",214,1,0.0019946126816355824,1.9804333188101555e-05,215
"('im', 'really')",213,2,0.0019852920616279393,3.960866637620311e-05,215
"('accuse', 'former')",214,1,0.0019946126816355824,1.9804333188101555e-05,215
"('any', 'way')",214,1,0.0019946126816355824,1.9804333188101555e-05,215
"('small', 'town')",213,2,0.0019852920616279393,3.960866637620311e-05,215
"('a', 'republican')",3,212,2.7961860022928726e-05,0.00419851863587753,215
"('feels', 'like')",214,1,0.0019946126816355824,1.9804333188101555e-05,215
"('of', 'inappropriately')",214,1,0.0019946126816355824,1.9804333188101555e-05,215
"('inappropriately', 'touching')",214,1,0.0019946126816355824,1.9804333188101555e-05,215
"('touching', 'them')",214,1,0.0019946126816355824,1.9804333188101555e-05,215
"('trump', 'told')",1,214,9.320620007642909e-06,0.004238127302253733,215
"('and', 'was')",7,207,6.524434005350036e-05,0.004099496969937022,214
"('best', 'position')",213,1,0.0019852920616279393,1.9804333188101555e-05,214
"('to', 'allow')",117,97,0.0010905125408942203,0.001921020319245851,214
"('fact', 'check')",3,211,2.7961860022928726e-05,0.004178714302689428,214
"('phillies', 'have')",213,1,0.0019852920616279393,1.9804333188101555e-05,214
"('have', 'to')",138,76,0.0012862455610547214,0.0015051293222957183,214
"('ever', 'thought')",213,1,0.0019852920616279393,1.9804333188101555e-05,214
"('it', 'feels')",213,1,0.0019852920616279393,1.9804333188101555e-05,214
"('proved', 'illegal')",213,1,0.0019852920616279393,1.9804333188101555e-05,214
"('myself', 'in')",213,1,0.0019852920616279393,1.9804333188101555e-05,214
"('put', 'myself')",213,1,0.0019852920616279393,1.9804333188101555e-05,214
"('really', 'trying')",213,1,0.0019852920616279393,1.9804333188101555e-05,214
"('thought', 'bradley')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('our', 'troops')",44,169,0.000410107280336288,0.003346932308789163,213
"('she', 'ever')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('gaga', 'quashes')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('camp', 'in')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('lady', 'gaga')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('cooper', 'talented')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('talented', 'in')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('quashes', 'rumors')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('rumors', 'that')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('the', 'pieces')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('pieces', 'in')",212,1,0.0019759714416202967,1.9804333188101555e-05,213
"('in', 'pl')",211,1,0.0019666508216126537,1.9804333188101555e-05,212
"('40', 'years')",211,1,0.0019666508216126537,1.9804333188101555e-05,212
"('illegal', 'mass')",211,1,0.0019666508216126537,1.9804333188101555e-05,212
"('president', 'donald')",16,196,0.00014912992012228654,0.0038816493048679053,212
"('is', 'going')",137,75,0.0012769249410470784,0.0014853249891076167,212
"('green', 'cards')",164,48,0.001528581681253437,0.0009506079930288747,212
"('mass', 'migration')",211,1,0.0019666508216126537,1.9804333188101555e-05,212
"('all', 'legal')",211,1,0.0019666508216126537,1.9804333188101555e-05,212
"('the', 'only')",30,182,0.00027961860022928726,0.0036043886402344835,212
"('who', 'are')",42,170,0.00039146604032100216,0.0033667366419772647,212
"('drafted', 'a')",1,211,9.320620007642909e-06,0.004178714302689428,212
"('is', 'our')",189,23,0.0017615971814445098,0.0004554996633263358,212
"('us', 'workforce')",210,1,0.0019573302016050106,1.9804333188101555e-05,211
"('not', 'the')",134,77,0.0012489630810241497,0.0015249336554838198,211
"('fight', 'against')",125,86,0.0011650775009553636,0.0017031726541767338,211
"('maintains', 'us')",210,1,0.0019573302016050106,1.9804333188101555e-05,211
"('years', 'maintains')",210,1,0.0019573302016050106,1.9804333188101555e-05,211
"('for', 'wearing')",210,1,0.0019573302016050106,1.9804333188101555e-05,211
"('for', '40')",210,1,0.0019573302016050106,1.9804333188101555e-05,211
"('study', 'ending')",210,1,0.0019573302016050106,1.9804333188101555e-05,211
"('the', 'nra')",4,207,3.7282480030571634e-05,0.004099496969937022,211
"('ending', 'all')",210,1,0.0019573302016050106,1.9804333188101555e-05,211
"('great', 'news')",3,207,2.7961860022928726e-05,0.004099496969937022,210
"('is', 'what')",61,149,0.0005685578204662175,0.002950845645027132,210
"('the', 'american')",139,71,0.0012955661810623643,0.0014061076563552106,210
"('stupid', 'and')",206,4,0.0019200477215744391,7.921733275240622e-05,210
"('thinks', 'youre')",206,4,0.0019200477215744391,7.921733275240622e-05,210
"('being', 'a')",156,54,0.0014540167211922936,0.001069433992157484,210
"('go', 'to')",148,62,0.0013794517611311504,0.0012278686576622966,210
"('impeachment', 'cnnpolitics')",1,209,9.320620007642909e-06,0.004139105636313226,210
"('at', 'his')",1,208,9.320620007642909e-06,0.004119301303125124,209
"('people', 'who')",126,83,0.0011743981209630064,0.0016437596546124292,209
"('about', 'immigration')",163,46,0.001519261061245794,0.0009109993266526716,209
"('trade', 'war')",178,31,0.0016590703613604378,0.0006139343288311483,209
"('president', 'this')",4,205,3.7282480030571634e-05,0.004059888303560819,209
"('it', 'when')",199,10,0.0018548033815209387,0.00019804333188101558,209
"('and', 'a')",21,188,0.00019573302016050108,0.0037232146393630927,209
"('alone', 'is')",2,206,1.8641240015285817e-05,0.00407969263674892,208
"('whos', 'been')",190,18,0.0017709178014521526,0.000356477997385828,208
"('or', 'the')",32,176,0.0002982598402445731,0.003485562641105874,208
"('google', 'thinks')",207,1,0.001929368341582082,1.9804333188101555e-05,208
"('has', 'nothing')",2,206,1.8641240015285817e-05,0.00407969263674892,208
"('signed', 'into')",3,205,2.7961860022928726e-05,0.004059888303560819,208
"('we', 'can')",81,127,0.0007549702206190756,0.002515150314888898,208
"('into', 'law')",3,205,2.7961860022928726e-05,0.004059888303560819,208
"('would', 'have')",88,120,0.000820214560672576,0.002376519982572187,208
"('must', 'tell')",206,1,0.0019200477215744391,1.9804333188101555e-05,207
"('vote', 'breakthemup')",206,1,0.0019200477215744391,1.9804333188101555e-05,207
"('was', 'signed')",1,206,9.320620007642909e-06,0.00407969263674892,207
"('you', 'how')",206,1,0.0019200477215744391,1.9804333188101555e-05,207
"('youre', 'stupid')",206,1,0.0019200477215744391,1.9804333188101555e-05,207
"('bald', 'eagle')",1,206,9.320620007642909e-06,0.00407969263674892,207
"('the', 'bald')",1,206,9.320620007642909e-06,0.00407969263674892,207
"('saved', 'the')",1,206,9.320620007642909e-06,0.00407969263674892,207
"('we', 'all')",178,29,0.0016590703613604378,0.0005743256624549452,207
"('information', 'about')",4,203,3.7282480030571634e-05,0.004020279637184616,207
"('trumps', 'dealings')",1,205,9.320620007642909e-06,0.004059888303560819,206
"('eagle', 'and')",1,205,9.320620007642909e-06,0.004059888303560819,206
"('the', 'little')",201,5,0.0018734446215362245,9.902166594050779e-05,206
"('republican', 'president')",1,205,9.320620007642909e-06,0.004059888303560819,206
"('act', 'saved')",1,205,9.320620007642909e-06,0.004059888303560819,206
"('a', 'job')",205,1,0.0019107271015667963,1.9804333188101555e-05,206
"('ukraine', 'is')",1,205,9.320620007642909e-06,0.004059888303560819,206
"('mike', 'pence')",1,205,9.320620007642909e-06,0.004059888303560819,206
"('hate', 'crime')",203,2,0.0018920858615515104,3.960866637620311e-05,205
"('news', 'second')",1,204,9.320620007642909e-06,0.004040083970372718,205
"('town', 'billionaire')",203,1,0.0018920858615515104,1.9804333188101555e-05,204
"('billionaire', 'fails')",203,1,0.0018920858615515104,1.9804333188101555e-05,204
"('big', 'city')",203,1,0.0018920858615515104,1.9804333188101555e-05,204
"('ilhan', 'omar')",142,61,0.001323528041085293,0.001208064324474195,203
"('mainstream', 'fake')",199,4,0.0018548033815209387,7.921733275240622e-05,203
"('promises', 'made')",200,3,0.0018641240015285817,5.941299956430467e-05,203
"('a', 'pretty')",193,10,0.0017988796614750813,0.00019804333188101558,203
"('with', 'russia')",193,10,0.0017988796614750813,0.00019804333188101558,203
"('made', 'promises')",200,3,0.0018641240015285817,5.941299956430467e-05,203
"('the', 'left')",166,37,0.0015472229212687228,0.0007327603279597576,203
"('maga', 'hat')",201,1,0.0018734446215362245,1.9804333188101555e-05,202
"('state', 'sen')",1,201,9.320620007642909e-06,0.003980670970808413,202
"('dearborn', 'and')",1,201,9.320620007642909e-06,0.003980670970808413,202
"('silence', 'on')",1,201,9.320620007642909e-06,0.003980670970808413,202
"('the', 'nation')",166,36,0.0015472229212687228,0.000712955994771656,202
"('trade', 'talks')",1,201,9.320620007642909e-06,0.003980670970808413,202
"('body', 'parts')",201,1,0.0018734446215362245,1.9804333188101555e-05,202
"('the', 'hell')",151,51,0.001407413621154079,0.0010100209925931795,202
"('youre', 'not')",100,102,0.0009320620007642909,0.002020041985186359,202
"('front', 'of')",166,35,0.0015472229212687228,0.0006931516615835545,201
"('protests', 'as')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('michael', 'folmer')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('sen', 'michael')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('as', 'trade')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('promises', 'kept👇👇report')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('on', 'record')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('promised', 'xi')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('in', '2020')",135,66,0.0012582837010317927,0.0013070859904147027,201
"('snakes', 'or')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('in', 'london')",199,2,0.0018548033815209387,3.960866637620311e-05,201
"('love', 'it')",114,87,0.0010625506808712916,0.0017229769873648355,201
"('fourth', 'hottest')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('trump', '‘')",23,178,0.0002143742601757869,0.0035251713074820772,201
"('covered', 'by')",199,2,0.0018548033815209387,3.960866637620311e-05,201
"('hottest', 'year')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('kept👇👇report', 'final')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('2018', 'fourth')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('year', 'on')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('on', 'hong')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('if', 'the')",55,146,0.00051263410042036,0.002891432645462827,201
"('kong', 'democracy')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('democracy', 'protests')",1,200,9.320620007642909e-06,0.003960866637620311,201
"('the', 'police')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('who', 'attacked')",200,1,0.0018641240015285817,1.9804333188101555e-05,201
"('western', 'clothes')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('clothes', 'police')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('police', 'urge')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('of', 'thousands')",191,9,0.0017802384214597954,0.000178238998692914,200
"('urge', 'more')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('more', 'victims')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('victims', 'to')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('attacked', 'family')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('left', 'stalker')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('prime', 'minister')",9,191,8.388558006878618e-05,0.0037826276389273973,200
"('moscow', 'mitchhe')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('mitchhe', 'needs')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('to', 'gomitch')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('gomitch', 'mcconnell')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('quite', 'the')",196,4,0.00182684152149801,7.921733275240622e-05,200
"('stalker', 'who')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('news', 'that')",7,193,6.524434005350036e-05,0.0038222363053036002,200
"('wont', 'see')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('and', 'porter')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('story', 'covered')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('xi', 'us')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('us', 'silence')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('folmer', 'arrested')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('if', 'democrats')",40,160,0.00037282480030571634,0.0031686933100962492,200
"('london', 'woman')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('been', 'in')",194,6,0.0018082002814827243,0.00011882599912860934,200
"('woman', 'threatened')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('threatened', 'for')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('wearing', '‘')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('talks', 'stalled')",1,199,9.320620007642909e-06,0.00394106230443221,200
"('‘', 'western')",199,1,0.0018548033815209387,1.9804333188101555e-05,200
"('what', 'is')",125,75,0.0011650775009553636,0.0014853249891076167,200
"('kids', '”')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('pride', 'kids')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('why', 'is')",165,34,0.00153790230126108,0.0006733473283954529,199
"('your', 'maga')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('womens', 'rights')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('”', 'writes')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('wear', 'your')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('hats', 'with')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('writes', 'for')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('with', 'pride')",198,1,0.0018454827615132958,1.9804333188101555e-05,199
"('is', 'on')",58,140,0.0005405959604432886,0.002772606646334218,198
"('trump', 'doesnt')",168,30,0.0015658641612840086,0.0005941299956430467,198
"('levin', '‘')",197,1,0.001836162141505653,1.9804333188101555e-05,198
"('record', 'whatdoyouthink')",197,1,0.001836162141505653,1.9804333188101555e-05,198
"('gop', 'senators')",1,197,9.320620007642909e-06,0.0039014536380560065,198
"('his', 'white')",2,196,1.8641240015285817e-05,0.0038816493048679053,198
"('call', 'with')",1,197,9.320620007642909e-06,0.0039014536380560065,198
"('intelligence', 'official')",1,197,9.320620007642909e-06,0.0039014536380560065,198
"('pretty', 'good')",190,7,0.0017709178014521526,0.0001386303323167109,197
"('gets', 'to')",196,1,0.00182684152149801,1.9804333188101555e-05,197
"('‘', 'delighted')",196,1,0.00182684152149801,1.9804333188101555e-05,197
"('trump', 'restricted')",196,1,0.00182684152149801,1.9804333188101555e-05,197
"('delighted', 'trump')",196,1,0.00182684152149801,1.9804333188101555e-05,197
"('elder', 'daughter')",1,196,9.320620007642909e-06,0.0038816493048679053,197
"('trumps', 'elder')",1,196,9.320620007642909e-06,0.0038816493048679053,197
"('back', 'on')",32,165,0.0002982598402445731,0.0032677149760367567,197
"('restricted', 'funding')",196,1,0.00182684152149801,1.9804333188101555e-05,197
"('million', 'in')",177,20,0.0016497497413527947,0.00039608666376203115,197
"('to', 'planned')",196,1,0.00182684152149801,1.9804333188101555e-05,197
"('broken', 'my')",196,1,0.00182684152149801,1.9804333188101555e-05,197
"('ny', 'times')",154,43,0.001435375481177008,0.0008515863270883669,197
"('princess', 'is')",195,1,0.0018175209014903672,1.9804333188101555e-05,196
"('ivanka', 'a')",1,195,9.320620007642909e-06,0.0038618449716798036,196
"('he', 'gets')",193,3,0.0017988796614750813,5.941299956430467e-05,196
"('it', 'will')",32,164,0.0002982598402445731,0.003247910642848655,196
"('house', 'staff')",1,195,9.320620007642909e-06,0.0038618449716798036,196
"('little', 'capitalist')",195,1,0.0018175209014903672,1.9804333188101555e-05,196
"('socialism', 'princess')",195,1,0.0018175209014903672,1.9804333188101555e-05,196
"('the', 'socialism')",195,1,0.0018175209014903672,1.9804333188101555e-05,196
"('capitalist', '😏93trilliongreennewdisaster')",195,1,0.0018175209014903672,1.9804333188101555e-05,196
"('didnt', 'have')",10,186,9.320620007642909e-05,0.0036836059729868894,196
"('is', 'quite')",195,1,0.0018175209014903672,1.9804333188101555e-05,196
"('found', 'in')",193,2,0.0017988796614750813,3.960866637620311e-05,195
"('the', 'rubes')",194,1,0.0018082002814827243,1.9804333188101555e-05,195
"('staff', 'has')",1,194,9.320620007642909e-06,0.003842040638491702,195
"('job', 'in')",194,1,0.0018082002814827243,1.9804333188101555e-05,195
"('adviser', 'on')",1,194,9.320620007642909e-06,0.003842040638491702,195
"('baby', 'body')",194,1,0.0018082002814827243,1.9804333188101555e-05,195
"('daughter', 'ivanka')",1,194,9.320620007642909e-06,0.003842040638491702,195
"('was', 'in')",122,73,0.001137115640932435,0.0014457163227314135,195
"('build', 'the')",188,7,0.0017522765614368667,0.0001386303323167109,195
"('senior', 'adviser')",1,194,9.320620007642909e-06,0.003842040638491702,195
"('nhl', 'ref')",193,1,0.0017988796614750813,1.9804333188101555e-05,194
"('ref', 'likes')",193,1,0.0017988796614750813,1.9804333188101555e-05,194
"('likes', 'it')",193,1,0.0017988796614750813,1.9804333188101555e-05,194
"('bill', 'to')",163,31,0.001519261061245794,0.0006139343288311483,194
"('with', 'my')",3,191,2.7961860022928726e-05,0.0037826276389273973,194
"('jump', 'over')",193,1,0.0017988796614750813,1.9804333188101555e-05,194
"('received', 'trademarks')",1,193,9.320620007642909e-06,0.0038222363053036002,194
"('tens', 'of')",193,1,0.0017988796614750813,1.9804333188101555e-05,194
"('king', '‘')",193,1,0.0017988796614750813,1.9804333188101555e-05,194
"('trademarks', 'from')",1,193,9.320620007642909e-06,0.0038222363053036002,194
"('the', 'welfare')",184,10,0.0017149940814062952,0.00019804333188101558,194
